221	4093
221	4189
222	864
222	956
222	2295
222	4567
223	2154
223	2516
223	3907
223	4539
224	322
224	1071
224	3307
224	4045
225	247
225	758
225	2813
225	3809
226	256
226	1117
226	3611
226	4606
227	696
227	1249
227	2071
227	3906
228	240
228	629
228	1093
228	2964
229	25
229	1183
229	2017
229	3138
230	124
230	799
230	3511
230	4617
231	33
231	1771
231	4525
231	4834
232	926
232	1038
232	2940
232	3720
233	892
233	2261
233	2685
233	4103
234	817
234	1181
234	2664
234	3585
235	2506
235	3786
235	4045
235	4257
236	956
236	972
236	3680
236	4567
237	451
237	509
237	595
237	699
238	400
238	1125
238	2964
238	3365
239	6
239	153
239	354
239	656
240	445
240	1243
240	1623
240	1867
241	33
241	3559
241	4525
241	4834
242	63
242	354
242	3179
242	4088
243	237
243	322
243	655
243	1176
244	1739
244	1870
244	2370
244	3004
245	1660
245	4457
245	4522
245	4594
246	126
246	282
246	1106
246	3227
247	474
247	480
247	1820
247	3779
248	956
248	1617
248	2215
248	4567
249	1237
249	1636
249	1698
249	1715
250	490
250	689
250	3452
250	3459
251	33
251	1998
251	3061
251	4207
252	409
252	896
252	1501
252	2942
253	809
253	835
253	1700
253	4610
254	104
254	853
254	4148
254	4361
255	97
255	133
255	3963
255	4092
256	879
256	987
256	2843
256	3774
257	124
257	400
257	2625
257	2991
258	1139
258	1783
258	2759
258	3576
259	153
259	3055
259	3506
259	4002
260	41
260	445
260	749
260	1088
261	6
261	2552
261	3561
261	4218
262	606
262	640
262	646
262	1762
263	1902
263	3380
263	3753
263	4856
264	519
264	926
264	1018
264	3137
265	151
265	747
265	868
265	3324
266	322
266	678
266	1236
266	2564
267	241
267	2562
267	3049
267	3195
268	97
268	153
268	285
268	354
269	362
269	409
269	536
269	758
270	61
270	311
270	681
270	871
271	1
271	4
271	89
271	774
272	470
272	1022
272	1572
272	4211
273	392
273	578
273	761
273	1088
274	26
274	41
274	400
274	747
275	519
275	768
275	879
275	1197
276	2210
276	4497
276	4826
276	4827
277	1190
277	3156
277	3379
277	3774
278	182
278	666
278	1178
278	2666
279	153
279	678
279	1642
279	1889
280	151
280	777
280	1811
280	4178
281	2654
281	3189
281	3648
281	4086
282	169
282	262
282	628
282	3762
283	536
283	656
283	1258
283	1779
284	1869
284	2025
284	3982
284	4604
285	570
285	1297
285	3078
285	3162
286	124
286	445
286	578
286	4674
287	2993
287	4408
287	4715
287	4864
288	104
288	1220
288	2295
288	2682
289	200
289	1181
289	1201
289	2990
290	47
290	1669
290	3840
290	4240
291	21
291	293
291	470
291	1906
292	26
292	285
292	747
292	1233
293	470
293	745
293	1572
293	3171
294	182
294	1095
294	1157
294	4847
295	97
295	110
295	642
295	1093
296	44
296	89
296	247
296	3774
297	55
297	282
297	309
297	2296
298	1203
298	3335
298	3468
298	3644
299	790
299	2486
299	3719
299	3825
300	188
300	1978
300	2631
300	3571
301	41
301	948
301	3803
301	4675
302	297
302	451
302	2816
302	4026
303	409
303	569
303	888
303	2999
304	21
304	109
304	300
304	324
305	640
305	809
305	1154
305	4601
306	113
306	534
306	1092
306	3412
307	619
307	767
307	1139
307	3360
308	97
308	510
308	678
308	1068
309	104
309	265
309	3279
309	3308
310	725
310	1395
310	1869
310	3587
311	3
311	203
311	860
311	2535
312	6
312	322
312	1046
312	3087
313	688
313	946
313	948
313	1593
314	342
314	1200
314	2148
314	4055
315	153
315	784
315	4414
315	4674
316	3
316	69
316	204
316	1169
317	904
317	1071
317	3835
317	4037
318	6
318	285
318	474
318	1236
319	381
319	470
319	1225
319	4674
320	432
320	783
320	1072
320	1880
321	102
321	302
321	365
321	1897
322	104
322	960
322	1852
322	4505
323	265
323	1068
323	1169
323	2613
324	144
324	1011
324	1592
324	3103
325	124
325	487
325	541
325	2815
326	61
326	311
326	681
326	996
327	115
327	1191
327	1941
327	4179
328	409
328	685
328	888
328	1285
329	424
329	845
329	2899
329	3708
330	198
330	892
330	1302
330	4540
331	2514
331	2673
331	3011
331	4351
332	1049
332	1780
332	4586
332	4795
333	249
333	2889
333	4275
333	4318
334	302
334	428
334	692
334	1528
335	416
335	530
335	836
335	2715
336	175
336	565
336	2209
336	3514
337	3
337	69
337	660
337	1980
338	149
338	251
338	715
338	3117
339	397
339	406
339	421
339	4203
340	19
340	125
340	342
340	579
341	109
341	300
341	324
341	1167
342	15
342	474
342	1060
342	2430
343	550
343	1187
343	2985
343	4539
344	3686
344	3957
344	4628
344	4719
345	2716
345	3695
345	3722
345	4824
346	344
346	490
346	974
346	1256
347	194
347	752
347	1151
347	2321
348	97
348	434
348	976
348	4638
349	151
349	704
349	752
349	3306
350	519
350	1033
350	1168
350	1929
351	322
351	595
351	1046
351	3087
352	61
352	89
352	752
352	842
353	200
353	748
353	1787
353	3703
354	19
354	973
354	2475
354	3585
355	343
355	504
355	702
355	718
356	1032
356	1793
356	2681
356	4708
357	295
357	409
357	451
357	732
358	1218
358	2056
358	2438
358	2784
359	44
359	1108
359	1195
359	1252
360	170
360	350
360	609
360	1187
361	237
361	437
361	463
361	1140
362	406
362	2083
362	3344
362	4500
363	349
363	409
363	630
363	4539
364	463
364	1059
364	1624
364	1724
365	115
365	2872
365	3070
365	3239
366	115
366	3903
366	3953
366	4366
367	16
367	24
367	302
367	3513
368	89
368	1197
368	4304
368	4398
369	109
369	203
369	2511
369	4051
370	149
370	444
370	660
370	3779
371	603
371	656
371	1160
371	1466
372	182
372	247
372	3616
372	3877
373	411
373	418
373	989
373	3524
374	637
374	650
374	836
374	2715
375	649
375	774
375	3980
375	4037
376	459
376	1102
376	1133
376	1655
377	109
377	330
377	528
377	990
378	73
378	416
378	853
378	3433
379	1601
379	1608
379	1647
379	2699
380	364
380	430
380	1047
380	1058
381	182
381	702
381	738
381	3516
382	663
382	892
382	2528
382	3277
383	19
383	890
383	2780
383	4252
384	155
384	676
384	1437
384	4489
385	113
385	521
385	884
385	1435
386	1244
386	2222
386	2749
386	3213
387	2827
387	3118
387	3609
387	4760
388	732
388	876
388	2772
388	3390
389	137
389	487
389	937
389	3028
390	417
390	472
390	743
390	886
391	124
391	309
391	692
391	904
392	238
392	240
392	1153
392	3628
393	37
393	41
393	1038
393	4674
394	194
394	255
394	925
394	1260
395	117
395	228
395	255
395	343
396	1827
396	2296
396	3496
396	4225
397	476
397	510
397	534
397	1572
398	594
398	3750
398	4322
398	5156
399	97
399	613
399	921
399	1581
400	554
400	555
400	2979
400	3434
401	251
401	265
401	1035
401	2093
402	75
402	89
402	1187
402	1198
403	409
403	536
403	2994
403	4692
404	278
404	493
404	857
404	938
405	109
405	300
405	324
405	1167
406	327
406	442
406	805
406	1092
407	92
407	271
407	998
407	3458
408	138
408	278
408	340
408	462
409	153
409	155
409	592
409	950
410	1033
410	1046
410	2129
410	3087
411	151
411	272
411	381
411	521
412	69
412	411
412	545
412	600
413	78
413	473
413	692
413	4786
414	532
414	615
414	860
414	2325
415	119
415	357
415	2675
415	4865
416	411
416	1047
416	1228
416	1690
417	333
417	396
417	1150
417	2586
418	320
418	844
418	1091
418	4682
419	170
419	1186
419	1410
419	2043
420	385
420	554
420	936
420	2077
421	74
421	140
421	884
421	2979
422	70
422	925
422	1101
422	1166
423	69
423	149
423	193
423	444
424	86
424	1189
424	1241
424	3328
425	109
425	661
425	3969
425	3977
426	176
426	938
426	977
426	2145
427	386
427	1066
427	1154
427	3724
428	2687
428	3169
428	3451
428	3954
429	75
429	255
429	285
429	445
430	7
430	342
430	2071
430	2733
431	97
431	196
431	961
431	1169
432	136
432	1114
432	1122
432	2089
433	248
433	321
433	1723
433	4332
434	174
434	493
434	498
434	857
435	291
435	581
435	1114
435	4662
436	286
436	668
436	1964
436	2019
437	102
437	272
437	504
437	3745
438	162
438	823
438	1074
438	2815
439	119
439	325
439	660
439	3276
440	1227
440	1731
440	3348
440	4384
441	118
441	170
441	230
441	4763
442	135
442	710
442	2698
442	3065
443	329
443	489
443	3525
443	3795
444	214
444	688
444	748
444	1851
445	111
445	312
445	373
445	498
446	94
446	1120
446	2214
446	4325
447	834
447	1744
447	2979
447	4282
448	97
448	440
448	842
448	1250
449	162
449	291
449	414
449	473
450	660
450	1033
450	1350
450	3510
451	262
451	373
451	879
451	1906
452	545
452	638
452	738
452	1217
453	116
453	313
453	1173
453	1188
454	170
454	333
454	687
454	4706
455	442
455	808
455	877
455	3418
456	251
456	573
456	3285
456	4721
457	215
457	296
457	641
457	2098
458	102
458	272
458	504
458	2487
459	249
459	684
459	3187
459	3294
460	78
460	155
460	330
460	3514
461	393
461	2466
461	2468
461	3995
462	115
462	2095
462	4366
462	4584
463	251
463	265
463	2840
463	3303
464	445
464	487
464	1198
464	3108
465	450
465	2191
465	2867
465	4174
466	321
466	2639
466	4332
466	4766
467	538
467	716
467	767
467	3556
468	182
468	611
468	702
468	3700
469	3695
469	3722
469	4153
469	4496
470	694
470	1580
470	2153
470	2546
471	135
471	964
471	1693
471	2947
472	170
472	415
472	609
472	4340
473	1976
473	2691
473	3026
473	3462
474	271
474	458
474	509
474	2802
475	90
475	137
475	313
475	805
476	69
476	251
476	2203
476	4406
477	147
477	291
477	377
477	395
478	111
478	2737
478	3273
478	4600
479	267
479	2460
479	3839
479	3895
480	1709
480	2099
480	3402
480	3415
481	409
481	459
481	510
481	1410
482	154
482	823
482	912
482	3593
483	109
483	398
483	821
483	4354
484	852
484	2693
484	3144
484	3531
485	193
485	230
485	843
485	1048
486	732
486	1022
486	3893
486	4839
487	715
487	885
487	2626
487	4847
488	248
488	463
488	2353
488	2869
489	277
489	340
489	460
489	936
490	182
490	415
490	4093
490	4189
491	41
491	92
491	950
491	1087
492	1150
492	1965
492	2672
492	4657
493	604
493	633
493	1147
493	3348
494	78
494	168
494	351
494	1063
495	450
495	670
495	1222
495	2152
496	96
496	117
496	1883
496	2586
497	411
497	714
497	920
497	4018
498	247
498	767
498	847
498	1166
499	89
499	243
499	360
499	2769
500	330
500	364
500	857
500	2265
501	322
501	340
501	847
501	4792
502	163
502	351
502	498
502	2547
503	1722
503	3147
503	3212
503	3589
504	938
504	977
504	2971
504	3394
505	975
505	2562
505	2655
505	4426
506	291
506	2753
506	2847
506	4341
507	97
507	345
507	1036
507	3475
508	119
508	929
508	2609
508	4382
509	89
509	178
509	1765
509	3976
510	75
510	462
510	3421
510	4738
511	82
511	504
511	2834
511	3571
512	174
512	228
512	267
512	2223
513	321
513	2639
513	4332
513	4766
514	162
514	706
514	1028
514	1114
515	170
515	1253
515	4277
515	4666
516	236
516	762
516	1066
516	1108
517	272
517	403
517	477
517	1047
518	321
518	473
518	1118
518	3880
519	152
519	1831
519	2795
519	4696
520	157
520	296
520	518
520	1470
521	2779
521	4474
521	4494
521	4840
522	340
522	3659
522	4302
522	4744
523	144
523	251
523	557
523	1097
524	92
524	135
524	163
524	398
525	57
525	417
525	1628
525	4378
526	254
526	1209
526	2075
526	4523
527	852
527	2297
527	3144
527	3531
528	1013
528	1128
528	1217
528	3524
529	176
529	1911
529	2121
529	4006
530	2011
530	2445
530	3400
530	3988
531	3583
531	3771
531	3945
531	4333
532	411
532	699
532	1032
532	1047
533	190
533	1704
533	1962
533	2591
534	341
534	343
534	642
534	3960
535	435
535	736
535	2018
535	2543
536	318
536	493
536	992
536	4048
537	69
537	119
537	1022
537	3631
538	223
538	386
538	1053
538	2784
539	1809
539	1984
539	2273
539	2835
540	102
540	210
540	255
540	3209
541	219
541	266
541	290
541	407
542	194
542	1164
542	4436
542	4554
543	252
543	1755
543	1855
543	2311
544	925
544	2296
544	3197
544	4131
545	1302
545	1863
545	2314
545	4186
546	166
546	442
546	1097
546	1275
547	1013
547	1015
547	1457
547	2278
548	421
548	683
548	3319
548	4836
549	115
549	313
549	653
549	4148
550	573
550	713
550	1185
550	3145
551	323
551	429
551	1166
551	2893
552	248
552	395
552	481
552	801
553	142
553	587
553	786
553	905
554	2637
554	3088
554	3368
554	4032
555	82
555	253
555	538
555	746
556	154
556	334
556	3858
556	4797
557	90
557	322
557	528
557	1002
558	182
558	1435
558	1845
558	4871
559	331
559	463
559	842
559	846
560	144
560	660
560	3509
560	4091
561	321
561	2639
561	4332
561	4766
562	170
562	824
562	1157
562	1205
563	767
563	1166
563	2823
563	4387
564	82
564	316
564	341
564	4762
565	204
565	516
565	699
565	3770
566	144
566	325
566	752
566	1061
567	170
567	543
567	645
567	896
568	111
568	477
568	2990
568	4738
569	389
569	484
569	498
569	1090
570	282
570	291
570	485
570	1036
571	322
571	1046
571	2129
571	3087
572	321
572	469
572	718
572	1134
573	89
573	90
573	97
573	1106
574	102
574	174
574	2146
574	4580
575	151
575	155
575	169
575	253
576	813
576	958
576	1932
576	2670
577	172
577	319
577	2253
577	4306
578	110
578	398
578	2141
578	4114
579	2578
579	2931
579	3142
579	4196
580	96
580	220
580	355
580	3494
581	119
581	837
581	1009
581	1435
582	90
582	163
582	169
582	4762
583	92
583	176
583	644
583	1737
584	285
584	430
584	543
584	1925
585	411
585	1319
585	1768
585	2442
586	155
586	255
586	386
586	899
587	104
587	412
587	2082
587	3094
588	345
588	648
588	2624
588	4644
589	195
589	456
589	597
589	1144
590	144
590	247
590	332
590	4099
591	61
591	93
591	137
591	996
592	109
592	647
592	4239
592	4362
593	214
593	449
593	583
593	4277
594	69
594	605
594	660
594	2427
595	4292
595	4293
595	4478
595	4818
596	1568
596	2151
596	3709
596	4348
597	1087
597	1757
597	2198
597	2847
598	133
598	267
598	847
598	6767
599	97
599	819
599	896
599	1690
600	267
600	280
600	322
600	396
601	72
601	3470
601	3833
601	4248
602	69
602	75
602	931
602	1383
603	164
603	266
603	495
603	802
604	416
604	972
604	1030
604	1100
605	1697
605	1989
605	2204
605	3740
606	946
606	1409
606	1425
606	3672
607	2376
607	2639
607	4332
607	4766
608	92
608	124
608	314
608	3604
609	182
609	702
609	1107
609	2247
610	170
610	603
610	1197
610	3777
611	149
611	203
611	784
611	806
612	115
612	155
612	352
612	463
613	786
613	1273
613	2223
613	3920
614	170
614	272
614	439
614	4696
615	231
615	270
615	422
615	3298
616	373
616	675
616	855
616	2479
617	135
617	517
617	728
617	3432
618	109
618	193
618	220
618	320
619	174
619	291
619	491
619	1015
620	119
620	296
620	300
620	739
621	230
621	327
621	950
621	1956
622	871
622	1026
622	1045
622	3717
623	451
623	732
623	1757
623	3619
624	282
624	316
624	341
624	2965
625	111
625	373
625	498
625	1172
626	75
626	151
626	355
626	4805
627	160
627	1982
627	2005
627	4770
628	102
628	307
628	661
628	4464
629	92
629	584
629	3042
629	3201
630	111
630	430
630	447
630	2774
631	406
631	1242
631	1862
631	2884
632	190
632	2205
632	3114
632	4061
633	121
633	194
633	366
633	682
634	254
634	2076
634	3235
634	4828
635	538
635	727
635	1223
635	1227
636	1604
636	2350
636	2775
636	4534
637	69
637	112
637	1128
637	3346
638	278
638	811
638	913
638	934
639	90
639	350
639	372
639	940
640	69
640	149
640	193
640	444
641	78
641	106
641	112
641	192
642	167
642	178
642	742
642	2422
643	788
643	975
643	4415
643	4446
644	89
644	109
644	762
644	2320
645	603
645	1132
645	1387
645	3776
646	818
646	927
646	938
646	977
647	190
647	1637
647	2045
647	3974
648	115
648	313
648	356
648	434
649	378
649	479
649	713
649	721
650	182
650	490
650	1655
650	3192
651	188
651	205
651	746
651	1082
652	284
652	4171
652	4466
652	4819
653	174
653	228
653	614
653	4738
654	270
654	1239
654	4281
654	4722
655	2789
655	3157
655	3234
655	3689
656	251
656	265
656	368
656	2548
657	144
657	1056
657	1166
657	1518
658	2376
658	2639
658	4332
658	4766
659	142
659	808
659	3145
659	3598
660	288
660	493
660	797
660	934
661	94
661	495
661	942
661	1105
662	153
662	224
662	316
662	4107
663	173
663	181
663	519
663	1033
664	164
664	297
664	381
664	746
665	120
665	182
665	463
665	995
666	119
666	1144
666	1175
666	1465
667	1275
667	2934
667	4054
667	4825
668	261
668	337
668	660
668	3060
669	395
669	1098
669	3010
669	4403
670	166
670	260
670	300
670	3105
671	380
671	465
671	481
671	792
672	115
672	281
672	1134
672	2951
673	411
673	418
673	877
673	1132
674	316
674	716
674	1066
674	3143
675	97
675	194
675	881
675	3711
676	111
676	373
676	1172
676	1518
677	115
677	331
677	666
677	1363
678	98
678	374
678	901
678	4587
679	396
679	412
679	2335
679	2520
680	92
680	134
680	285
680	1035
681	195
681	597
681	1144
681	1693
682	373
682	3501
682	4485
682	4846
683	98
683	167
683	823
683	1166
684	70
684	164
684	222
684	491
685	116
685	147
685	493
685	807
686	153
686	307
686	354
686	1095
687	97
687	372
687	434
687	632
688	86
688	806
688	1241
688	3960
689	172
689	912
689	1558
689	2097
690	1682
690	2264
690	4107
690	4548
691	261
691	434
691	837
691	4396
692	89
692	220
692	413
692	805
693	163
693	538
693	1013
693	1216
694	119
694	166
694	637
694	4378
695	170
695	404
695	862
695	4028
696	190
696	3826
696	3876
696	4041
697	188
697	205
697	358
697	746
698	800
698	2192
698	2534
698	3921
699	407
699	484
699	494
699	1362
700	167
700	253
700	855
700	1074
701	245
701	774
701	828
701	1137
702	590
702	656
702	1231
702	4398
703	1000
703	2362
703	2491
703	4916
704	313
704	653
704	824
704	1193
705	113
705	164
705	465
705	1304
706	457
706	2634
706	3796
706	4674
707	178
707	391
707	1555
707	4104
708	204
708	516
708	591
708	3770
709	182
709	1095
709	4381
709	4847
710	152
710	327
710	430
710	526
711	358
711	2494
711	2853
711	3829
712	170
712	183
712	346
712	1131
713	70
713	2013
713	2677
713	4671
714	82
714	267
714	277
714	2508
715	68
715	867
715	2471
715	4859
716	178
716	291
716	491
716	1015
717	333
717	352
717	373
717	867
718	97
718	222
718	463
718	490
719	316
719	726
719	1137
719	3265
720	160
720	533
720	1558
720	4770
721	299
721	315
721	1619
721	1702
722	260
722	995
722	3105
722	4396
723	1607
723	1677
723	1732
723	3067
724	59
724	1993
724	2797
724	3357
725	1792
725	2328
725	2338
725	3919
726	111
726	326
726	513
726	2893
727	556
727	675
727	682
727	2586
728	135
728	166
728	936
728	1163
729	190
729	2415
729	3279
729	4269
730	875
730	2680
730	2949
730	3141
731	86
731	951
731	3453
731	3473
732	144
732	354
732	1097
732	4745
733	194
733	240
733	1939
733	6145
734	153
734	155
734	761
734	903
735	389
735	426
735	590
735	1128
736	89
736	346
736	360
736	385
737	124
737	164
737	194
737	855
738	106
738	174
738	314
738	637
739	195
739	256
739	380
739	538
740	90
740	152
740	365
740	392
741	144
741	427
741	813
741	1524
742	195
742	771
742	1156
742	4751
743	69
743	93
743	261
743	686
744	157
744	160
744	4057
744	4143
745	416
745	887
745	1030
745	1100
746	339
746	516
746	726
746	1066
747	478
747	870
747	1057
747	1477
748	167
748	1062
748	2422
748	4228
749	182
749	981
749	997
749	4065
750	172
750	785
750	992
750	1343
751	160
751	493
751	653
751	1012
752	109
752	605
752	2722
752	4453
753	90
753	112
753	178
753	950
754	88
754	212
754	659
754	713
755	110
755	125
755	1873
755	3254
756	164
756	549
756	608
756	3221
757	417
757	472
757	743
757	886
758	1153
758	4317
758	4526
758	4581
759	118
759	170
759	306
759	1001
760	96
760	133
760	169
760	384
761	149
761	282
761	895
761	2715
762	193
762	273
762	276
762	564
763	3947
763	4327
763	4556
763	4784
764	194
764	2509
764	3202
764	4702
765	193
765	714
765	750
765	958
766	133
766	1586
766	2630
766	3492
767	102
767	183
767	501
767	753
768	155
768	272
768	355
768	510
769	819
769	861
769	1527
769	2975
770	90
770	856
770	2092
770	3064
771	411
771	616
771	1246
771	1381
772	1734
772	3612
772	3898
772	4684
773	330
773	450
773	490
773	1126
774	3841
774	3842
774	3931
774	3932
775	281
775	680
775	4050
775	4503
776	722
776	1042
776	1053
776	1164
777	195
